url,domain_name,dport,having_ip_address,hostname_length,count_dir,count-www,fd_length,url_length,abnormal_url,count-http,count-letters,tld-length,count.,count-digits,count-,count=,count-https,sus_url,count?,count%,short_url,count@,count_embed_domain,malicous
uk.ask.com/wiki/Thomas_White,uk.ask.com,80,False,10,2,0,4,28,0,0,23,-1,2,0,0,0,0,0,0,0,0,0,0,benign
facebook.com/OpalCarew,facebook.com,80,False,12,1,0,9,22,0,0,20,-1,1,0,0,0,0,0,0,0,0,0,0,benign
flickr.com/photos/41976766@N00/4380843394/,flickr.com,80,False,10,4,0,6,42,0,0,16,-1,1,20,0,0,0,0,0,0,0,1,0,benign
advocacy-center.org/Contents/ATRC_Programs-IREX-KCSP_Grantee%20List.htm,advocacy-center.org,80,False,19,2,0,8,71,0,0,59,-1,2,2,3,0,0,0,0,1,0,0,0,benign
mylife.com/eastman17,mylife.com,80,False,10,1,0,9,20,0,0,16,-1,1,2,0,0,0,0,0,0,0,0,0,benign
http://tobogo.net/cdsb/board.php?board=knowhow&bm=view&no=978&category=&auth=&page=1&search=&keyword=&recom=,tobogo.net,80,False,10,2,0,4,108,1,1,79,3,2,4,0,9,0,0,1,0,0,0,0,benign
http://depositphotos.com/search.html?st=0&image=1&vector=0&video=0&sorting=best_match&editorial_only=1&editorial_exclude=0&orientation=all&search_size=all&limit=60&nudity=0&query=shirts,depositphotos.com,80,False,17,1,0,11,185,1,1,142,3,2,9,0,12,0,0,1,0,0,0,0,benign
ebay.com/sch/michel_bourgeau/m.html,ebay.com,80,False,8,3,0,3,35,0,0,29,-1,2,0,0,0,0,0,0,0,0,0,0,benign
http://www.colegiovalledelmiro.es/es/colegio-virtual/blogs-de-aula,www.colegiovalledelmiro.es,80,False,26,3,1,2,66,1,1,55,2,2,0,3,0,0,0,0,0,0,0,0,defacement
manta.com/c/mmcdqky/lily-co,manta.com,80,False,9,3,0,1,27,0,0,22,-1,1,0,1,0,0,0,0,0,0,0,0,benign
http://engine32truck16.com/component/mailto/index.html?tmpl=component&link=aa847215988e10710d9cc15440dcdde2268ce80e,engine32truck16.com,80,False,19,3,0,9,115,1,1,73,3,2,30,0,2,0,0,1,0,0,0,0,defacement
sportsoverdose.com/nhl-players/roberto-luongo,sportsoverdose.com,80,False,18,2,0,11,45,0,0,40,-1,1,0,2,0,0,0,0,0,0,0,0,benign
kysu.edu/,kysu.edu,80,False,8,1,0,0,9,0,0,7,-1,1,0,0,0,0,0,0,0,0,0,0,benign
ohioweblibrary.org/,ohioweblibrary.org,80,False,18,1,0,0,19,0,0,17,-1,1,0,0,0,0,0,0,0,0,0,0,benign
http://torcache.net/torrent/D44B84470AF3F6BF713CF87FD7A323690C1D7F7A.torrent?title=[kickass.to]baby.2015.hindi.720p.hdrip.x264.aac.hon3y,torcache.net,80,False,12,2,0,7,136,1,1,82,3,10,35,0,1,0,0,1,0,0,0,0,benign
hsgalleries.com/gallery04/p40nlc_1.htm,hsgalleries.com,80,False,15,2,0,9,38,0,0,28,-1,2,5,0,0,0,0,0,0,0,0,0,benign
discogs.com/artist/Earl+Hines,discogs.com,80,False,11,2,0,6,29,0,0,25,-1,1,0,0,0,0,0,0,0,0,0,0,benign
http://torcache.net/torrent/2738FFAAC0488D2B4838AC558D2B636D80712449.torrent?title=[kickass.to]penny.dreadful.s01e02.xvid.ajaxen,torcache.net,80,False,12,2,0,7,128,1,1,80,3,7,32,0,1,0,0,1,0,0,0,0,benign
persiansiem.ir,persiansiem.ir,80,False,14,0,0,0,14,0,0,13,-1,1,0,0,0,0,0,0,0,0,0,0,phishing
humanresources.slco.org/,humanresources.slco.org,80,False,23,1,0,0,24,0,0,21,-1,2,0,0,0,0,0,0,0,0,0,0,benign
bronteblog.blogspot.com/2011/09/jane-eyre-2011-review.html,bronteblog.blogspot.com,80,False,23,3,0,4,58,0,0,39,-1,3,10,3,0,0,0,0,0,1,0,0,benign
wwaytv3.com/county/pender_county,wwaytv3.com,80,False,11,2,0,6,32,0,0,27,-1,1,1,0,0,0,0,0,0,0,0,0,benign
http://olx.co.id/i2/elektronik-gadget/handphone/oppo/elektronik-gadget/handphone/oppo,olx.co.id,80,False,9,7,0,2,85,1,1,70,5,2,1,2,0,0,0,0,0,1,0,0,benign
jobtrio.com/site-maps/california/torrance/general-contractors/,jobtrio.com,80,False,11,5,0,9,62,0,0,54,-1,1,0,2,0,0,0,0,0,0,0,0,benign
http://espn.go.com/blog/collegebasketballnation/post/_/id/107216/looking-ahead-maryland-terrapins,espn.go.com,80,False,11,7,0,4,97,1,1,75,3,2,6,3,0,0,0,0,0,0,0,0,benign
yelp.com/biz/miyako-hotel-los-angeles,yelp.com,80,False,8,2,0,3,37,0,0,31,-1,1,0,3,0,0,0,0,0,0,0,0,benign
http://www.iremshrine.com/uniformed-units-mainmenu-109/directors-staff-mainmenu-113,www.iremshrine.com,80,False,18,2,1,28,83,1,1,64,3,2,6,6,0,0,0,0,0,0,0,0,defacement
golflink.com/golf-courses/city.aspx?dest=Albany+GA,golflink.com,80,False,12,2,0,12,50,0,0,42,-1,2,0,1,1,0,0,1,0,0,0,0,benign
http://zshsq.com/news/html/index.html?395.html,zshsq.com,80,False,9,3,0,4,46,1,1,33,3,3,3,0,0,0,0,1,0,0,0,0,defacement
content.usatoday.com/topics/topic/Conrad+Black,content.usatoday.com,80,False,20,3,0,6,46,0,0,40,-1,2,0,0,0,0,0,0,0,0,0,0,benign
http://mylust.com/videos/69367/busty-girlfriend-humps-passionately-on-a-hard-dick-of-her-beloved-bf/,mylust.com,80,False,10,4,0,6,100,1,1,76,3,1,5,11,0,0,0,0,0,1,0,0,benign
duotrope.com/market_4031.aspx,duotrope.com,80,False,12,1,0,16,29,0,0,21,-1,2,4,0,0,0,0,0,0,0,0,0,benign
cinematreasures.org/theaters?status=open,cinematreasures.org,80,False,19,1,0,8,40,0,0,36,-1,1,0,0,1,0,0,1,0,0,0,0,benign
descendantsdepierrelefebvre.blogspot.com/2008/08/marie-parent.html,descendantsdepierrelefebvre.blogspot.com,80,False,40,3,0,4,66,0,0,53,-1,3,6,1,0,0,0,0,0,1,0,0,benign
http://www.rentmedia.com.ua/arenda-oborudovanija/multimedijnye-proektory-i-jekrany/katalog/70-christie-lx55.html,www.rentmedia.com.ua,80,False,20,4,1,20,112,1,1,91,6,4,4,6,0,0,0,0,0,0,0,0,defacement
acronyms.thefreedictionary.com/Bank+of+Africa-Benin,acronyms.thefreedictionary.com,80,False,30,1,0,20,51,0,0,45,-1,2,0,1,0,0,1,0,0,0,0,0,benign
valpoathletics.com/mbasketball/news/150/10870/,valpoathletics.com,80,False,18,5,0,11,46,0,0,32,-1,1,8,0,0,0,0,0,0,0,0,0,benign
tvguide.com/celebrities/tod-fennell/274581,tvguide.com,80,False,11,3,0,11,42,0,0,31,-1,1,6,1,0,0,0,0,0,0,0,0,benign
goodreads.com/book/show/22207.Lullabies_for_Little_Criminals,goodreads.com,80,False,13,3,0,4,60,0,0,47,-1,2,5,0,0,0,0,0,0,0,0,0,benign
http://greenranca.ro/music/remax/remax/index.htm,greenranca.ro,80,False,13,4,0,5,48,1,1,39,2,2,0,0,0,0,0,0,0,0,0,0,phishing
http://www.job.ph/index.php?option=com_jobs&task=detail_category&id=250:education&Itemid=2,www.job.ph,80,False,10,1,1,9,90,1,1,68,2,3,4,0,4,0,0,1,0,0,0,0,defacement
btjunkie.org/torrent/Malcolm-and-Eddie-Season-3/4358def87b3c55eb90e65f12d8390889852299fe663b,btjunkie.org,80,False,12,3,0,7,92,0,0,52,-1,1,32,4,0,0,0,0,0,0,0,0,benign
sports.espn.go.com/ncf/news/story?id=5455421,sports.espn.go.com,80,False,18,3,0,3,44,0,0,29,-1,3,7,0,1,0,0,1,0,0,0,0,benign
greenwood-centre-hudson.org/storyfest-partners.html,greenwood-centre-hudson.org,80,False,27,1,0,23,51,0,0,45,-1,2,0,3,0,0,0,0,0,0,0,0,benign
peabodysmith.com/our-team/,peabodysmith.com,80,False,16,2,0,8,26,0,0,22,-1,1,0,1,0,0,0,0,0,0,0,0,benign
http://www.minhasgerais.com/index.php?option=com_content&view=category&layout=blog&id=13&Itemid=21,www.minhasgerais.com,80,False,20,1,1,9,98,1,1,76,3,3,4,0,5,0,0,1,0,0,0,0,defacement
http://twitter.com/home?status=%E3%83%8C%E3%81%91%E3%82%8B%EF%BC%81%E3%80%90%E3%82%B3%E3%82%B9%E3%83%97%E3%83%AC%E3%83%BB%E5%88%B6%E6%9C%8D%E7%B3%BB%E3%80%91+http%3A%2F%2Fero-video.net%2Ft%2Fpg64Fu5upcjytRzR+%E6%B7%AB%E4%B9%B1%E3%82%B9%E3%83%83%E3%83%81%E3%83%BC%E6%9C%AC%E6%B0%97%E5%BA%A6%EF%BC%91%EF%BC%90%EF%BC%90%EF%BC%85%E3%81%94%E5%A5%89%E4%BB%95+%23ero+%23douga+%23agesage,twitter.com,80,False,11,1,0,4,379,1,2,150,3,2,117,1,1,0,0,1,98,0,0,0,benign
slideball.blogspot.com/,slideball.blogspot.com,80,False,22,1,0,0,23,0,0,20,-1,2,0,0,0,0,0,0,0,1,0,0,benign
allstarpics.net/pic-gallery/david-julian-hirsh-pics.htm,allstarpics.net,80,False,15,2,0,11,55,0,0,47,-1,2,0,4,0,0,0,0,0,0,0,0,benign
yasni.com/john+barkley/check+people,yasni.com,80,False,9,2,0,12,35,0,0,30,-1,1,0,0,0,0,0,0,0,0,0,0,benign
onemetal.com/2010/07/16/ion-dissonance-cursed/,onemetal.com,80,False,12,5,0,4,46,0,0,30,-1,1,8,2,0,0,0,0,0,0,0,0,benign
casacenina.com/mill-hill/03041-white-opal-inside-color.html,casacenina.com,80,False,14,2,0,9,59,0,0,45,-1,2,5,5,0,0,0,0,0,0,0,0,benign
en.wikipedia.org/wiki/Blindness_(film),en.wikipedia.org,80,False,16,2,0,4,38,0,0,31,-1,2,0,0,0,0,0,0,0,0,0,0,benign
jigsaw.com/scid1215853/tom_fitzsimmons.xhtml,jigsaw.com,80,False,10,2,0,11,44,0,0,32,-1,2,7,0,0,0,0,0,0,0,0,0,benign
familytreeassistant.com/surnames/surnames.php?surname=Scott,familytreeassistant.com,80,False,23,2,0,8,59,0,0,53,-1,2,0,0,1,0,0,1,0,1,0,0,benign
lineme.thick.jp,lineme.thick.jp,80,False,15,0,0,0,15,0,0,13,-1,2,0,0,0,0,0,0,0,0,0,0,phishing
sbccfilmreviews.org/?p=9276,sbccfilmreviews.org,80,False,19,1,0,0,27,0,0,19,-1,1,4,0,1,0,0,1,0,0,0,0,benign
encyclopedia2.thefreedictionary.com/Georgia+(disambiguation),encyclopedia2.thefreedictionary.com,80,False,35,1,0,24,60,0,0,53,-1,2,1,0,0,0,1,0,0,0,0,0,benign
zimmeril.com/site.asp?site_id=25,zimmeril.com,80,False,12,1,0,8,32,0,0,24,-1,2,2,0,1,0,0,1,0,0,0,0,benign
imdb.wikia.com/wiki/Martial_arts_choreographer,imdb.wikia.com,80,False,14,2,0,4,46,0,0,40,-1,2,0,0,0,0,0,0,0,0,0,0,benign
uclabruins.com/sports/m-baskbl/mtt/lavin_steve00.html,uclabruins.com,80,False,14,4,0,6,53,0,0,43,-1,2,2,1,0,0,0,0,0,0,0,0,benign
amazon.co.uk/Cat-Canary-VHS-Bob-Hope/dp/B0000V6S5U,amazon.co.uk,80,False,12,3,0,23,50,0,0,35,-1,2,6,4,0,0,0,0,0,0,0,0,benign
filmmusicmag.com/?p=7994,filmmusicmag.com,80,False,16,1,0,0,24,0,0,16,-1,1,4,0,1,0,0,1,0,0,0,0,benign
bsiarchivalhistory.org/BSI_Archival_History/Clendening.html,bsiarchivalhistory.org,80,False,22,2,0,20,59,0,0,53,-1,2,0,0,0,0,0,0,0,0,0,0,benign
movies.msn.com/movies/movie-cast-and-crew/little-caesar/,movies.msn.com,80,False,14,4,0,6,56,0,0,46,-1,2,0,4,0,0,0,0,0,0,0,0,benign
actiontheatrics.com/,actiontheatrics.com,80,False,19,1,0,0,20,0,0,18,-1,1,0,0,0,0,0,0,0,0,0,0,benign
findagrave.com/cgi-bin/fg.cgi?page=gr&GRid=6027146,findagrave.com,80,False,14,2,0,7,50,0,0,34,-1,2,7,1,2,0,0,1,0,0,0,0,benign
yellowpages.com/kansas-city-mo/kshb-tv-ch41,yellowpages.com,80,False,15,2,0,14,43,0,0,34,-1,1,2,4,0,0,0,0,0,0,0,0,benign
ville.perce.qc.ca/?id=2&titre=Town_of_perce,ville.perce.qc.ca,80,False,17,1,0,0,43,0,0,32,-1,3,1,0,2,0,0,1,0,0,0,0,benign
http://www.hotelroomviewer.com/top-destinations/new-york-hotel-rooms/four-seasons-hotel.html,www.hotelroomviewer.com,80,False,23,3,1,16,92,1,1,77,3,3,0,6,0,0,0,0,0,0,0,0,defacement
blogs.courant.com/stan_simpson/2009/01/rush-limbaugh-backpedals-on-ba.html,blogs.courant.com,80,False,17,4,0,12,74,0,0,56,-1,3,6,4,0,0,0,0,0,1,0,0,benign
jigsaw.com/20110306_20110312_j_2/recently_added_contacts.xhtml,jigsaw.com,80,False,10,2,0,21,62,0,0,36,-1,2,17,0,0,0,0,0,0,0,0,0,benign
passagesmb.com/30days_details.cfm?cID=1&endate=08/02/11,passagesmb.com,80,False,14,1,0,18,55,0,0,36,-1,2,9,0,2,0,0,1,0,0,0,0,benign
http://stackoverflow.com/questions/30226137/how-to-get-the-check-rule-constraint?answertab=active,stackoverflow.com,80,False,17,3,0,9,97,1,1,74,3,1,8,6,1,0,0,1,0,0,0,0,benign
fanpix.net/gallery/carol-forman-pictures.htm,fanpix.net,80,False,10,2,0,7,44,0,0,38,-1,2,0,2,0,0,0,0,0,0,0,0,benign
thecinguntes.io,thecinguntes.io,80,False,15,0,0,0,15,0,0,14,-1,1,0,0,0,0,0,0,0,0,0,0,phishing
gradeamathhelp.com/math-jeopardy.html,gradeamathhelp.com,80,False,18,1,0,18,37,0,0,33,-1,2,0,1,0,0,0,0,0,0,0,0,benign
videosurf.com/Celebrities/FA,videosurf.com,80,False,13,2,0,11,28,0,0,25,-1,1,0,0,0,0,0,0,0,0,0,0,benign
websters-online-dictionary.org/definition/duchess,websters-online-dictionary.org,80,False,30,2,0,10,49,0,0,44,-1,1,0,2,0,0,0,0,0,0,0,0,benign
eastbayproperty.com/,eastbayproperty.com,80,False,19,1,0,0,20,0,0,18,-1,1,0,0,0,0,0,0,0,0,0,0,benign
succession-retirement.com/,succession-retirement.com,80,False,25,1,0,0,26,0,0,23,-1,1,0,1,0,0,0,0,0,1,0,0,benign
search.espn.go.com/figure-skating/articles/9,search.espn.go.com,80,False,18,3,0,14,44,0,0,36,-1,3,1,1,0,0,0,0,0,0,0,0,benign
wysinger.homestead.com/kushbio.html,wysinger.homestead.com,80,False,22,1,0,12,35,0,0,31,-1,3,0,0,0,0,0,0,0,0,0,0,benign
http://variety.com/2015/scene/vpage/dakota-fanning-talks-corsets-courage-and-collaborating-with-emma-thompson-on-effie-gray-1201463443/,variety.com,80,False,11,5,0,4,135,1,1,99,3,1,14,13,0,0,0,0,0,0,0,0,benign
http://www.nfa.com.tr/index.php?option=com_content&view=article&id=86&Itemid=135,www.nfa.com.tr,80,False,14,1,1,9,80,1,1,58,6,4,5,0,4,0,0,1,0,0,0,0,defacement
http://www.vanoorschotkranen.nl/route/route-google.html?tmpl=component&print=1&page=,www.vanoorschotkranen.nl,80,False,24,2,1,5,84,1,1,68,2,3,1,1,3,0,0,1,0,0,0,0,defacement
http://poker-bets.net/casino-articles/83-las-vegas-city-casinos-palazzo-resort-and-casino,poker-bets.net,80,False,14,2,0,15,89,1,1,71,3,1,2,10,0,0,0,0,0,0,0,0,defacement
halkbankmobilbasvuru.com,halkbankmobilbasvuru.com,80,False,24,0,0,0,24,0,0,23,-1,1,0,0,0,0,1,0,0,0,0,0,phishing
http://www.sportraad-maasmechelen.be/index.php?option=com_phocagallery&view=category&id=13:kampioenenhulde&Itemid=19,www.sportraad-maasmechelen.be,80,False,29,1,1,9,116,1,1,94,2,3,4,1,4,0,0,1,0,0,0,0,defacement
http://www.allaroundrental.com/index.php?page=shop.product_details&flypage=flypage.pbv.v1.tpl&product_id=387&category_id=33&option=com_virtuemart&Itemid=69,www.allaroundrental.com,80,False,23,1,1,9,155,1,1,120,3,7,8,0,6,0,0,1,0,0,0,0,defacement
http://www.fdp-muenchen-west.de/index.php?option=com_content&view=article&id=177&Itemid=28,www.fdp-muenchen-west.de,80,False,24,1,1,9,90,1,1,67,2,3,5,2,4,0,0,1,0,0,0,0,defacement
imdb.com/name/nm0598748/,imdb.com,80,False,8,3,0,4,24,0,0,13,-1,1,7,0,0,0,0,0,0,0,0,0,benign
http://autored.mx/index.php?option=com_content&view=article&id=276:soporte&catid=6&Itemid=3,autored.mx,80,False,10,1,0,9,91,1,1,68,2,2,5,0,5,0,0,1,0,0,0,0,defacement
downloadkeeper.com/lavalys-everest-cpuid-crack-serial-download.html,downloadkeeper.com,80,False,18,1,0,48,67,0,0,59,-1,2,0,5,0,0,0,0,0,0,0,0,benign
http://www.insel-schuetzen.de/index.php?option=com_joomgallery&func=detail&id=3221&Itemid=75,www.insel-schuetzen.de,80,False,22,1,1,9,92,1,1,69,2,3,6,1,4,0,0,1,0,0,0,0,defacement
tv.com/people/billie-joe-armstrong/trivia/,tv.com,80,False,6,4,0,6,42,0,0,35,-1,1,0,2,0,0,0,0,0,0,0,0,benign
archiver.rootsweb.ancestry.com/th/read/DAWSON/2007-05/1179080707,archiver.rootsweb.ancestry.com,80,False,30,5,0,2,64,0,0,39,-1,3,16,1,0,0,0,0,0,0,0,0,benign
keywiki.org/index.php/Ella_Baker_Center_for_Human_Rights,keywiki.org,80,False,11,2,0,9,56,0,0,47,-1,2,0,0,0,0,0,0,0,0,0,0,benign
centr-zlatoust.ru/index.php?name=biblioteka&id=689,centr-zlatoust.ru,80,False,17,1,0,9,50,0,0,39,-1,2,3,1,2,0,0,1,0,0,0,0,benign
http://www.schighway.co.kr/homepage/contents/sc_sub4/faq_list.asp,www.schighway.co.kr,80,False,19,4,1,8,65,1,1,51,5,4,1,0,0,0,0,0,0,0,0,0,defacement
travelingluck.com/North%20America/Mexico/Chihuahua/_3983315_Saucillo.html,travelingluck.com,80,False,17,4,0,15,73,0,0,55,-1,2,9,0,0,0,0,0,1,0,0,0,benign
facebook.com/broadstthockey?sk=wall,facebook.com,80,False,12,1,0,14,35,0,0,31,-1,1,0,0,1,0,0,1,0,0,0,0,benign
http://www.gradeaid.com.au/index.php?option=com_content&view=article&id=6&Itemid=8,www.gradeaid.com.au,80,False,19,1,1,9,82,1,1,63,6,4,2,0,4,0,0,1,0,0,0,0,defacement
eventful.com/southbristol/events/thompson-ice-house-ice-harvest-/E0-001-028115547-2,eventful.com,80,False,12,4,0,12,83,0,0,56,-1,1,14,8,0,0,0,0,0,0,0,0,benign
music.yahoo.com/simple-plan/albums/perfect-canada-cd--192641709,music.yahoo.com,80,False,15,3,0,11,63,0,0,44,-1,2,9,5,0,0,0,0,0,0,0,0,benign
documentaries.about.com/od/documentarydirectors/Featured_Filmmakers.htm,documentaries.about.com,80,False,23,3,0,2,71,0,0,64,-1,3,0,0,0,0,0,0,0,1,0,0,benign
vodpod.com/watch/2888167-beyonce-single-ladies-put-a-ring-on-it-official-video,vodpod.com,80,False,10,2,0,5,78,0,0,58,-1,1,7,10,0,0,0,0,0,0,0,0,benign
sovereignkingpca.net/,sovereignkingpca.net,80,False,20,1,0,0,21,0,0,19,-1,1,0,0,0,0,0,0,0,0,0,0,benign
youtube.com/watch?v=9pEjEPT-rK4,youtube.com,80,False,11,1,0,5,31,0,0,24,-1,1,2,1,1,0,0,1,0,0,0,0,benign
http://thechive.com/2015/05/13/the-indulgent-treats-you-can-make-within-a-muffin-tin-20-photos/,thechive.com,80,False,12,5,0,4,95,1,1,65,3,1,10,11,0,0,0,0,0,0,0,0,benign
http://www.franekwilkomirski.pl/jak-moesz-pomoc.html?tmpl=component&print=1&page=,www.franekwilkomirski.pl,80,False,24,1,1,20,81,1,1,65,2,3,1,2,3,0,0,1,0,0,0,0,defacement
http://plarium.com/it/giochi-di-strategia/stormfall-age-of-war/notizie/nuova-funzione-accelerazioni/,plarium.com,80,False,11,6,0,2,100,1,1,83,3,1,0,7,0,0,0,0,0,0,0,0,benign
dentistcolumbusohio.com/,dentistcolumbusohio.com,80,False,23,1,0,0,24,0,0,22,-1,1,0,0,0,0,0,0,0,0,0,0,benign
joshholloway-online.com/,joshholloway-online.com,80,False,23,1,0,0,24,0,0,21,-1,1,0,1,0,0,0,0,0,0,0,0,benign
myspace.com/foufounes,myspace.com,80,False,11,1,0,9,21,0,0,19,-1,1,0,0,0,0,0,0,0,0,0,0,benign
http://www.radioniepokalanow.pl/wiadomosci/polska-i-swiat.html,www.radioniepokalanow.pl,80,False,24,2,1,10,62,1,1,52,2,3,0,2,0,0,0,0,0,0,0,0,defacement
rootsweb.ancestry.com/~tngenny1/crocket2.html,rootsweb.ancestry.com,80,False,21,2,0,9,45,0,0,37,-1,3,2,0,0,0,0,0,0,0,0,0,benign
militaryaviationmuseum.org/events/royal-wedding-reception,militaryaviationmuseum.org,80,False,26,2,0,6,57,0,0,52,-1,1,0,2,0,0,0,0,0,0,0,0,benign
amazon.com/Quo-Vadis-Defiant-Indoctrination-3DVD/dp/B000GBBTIA,amazon.com,80,False,10,3,0,37,62,0,0,50,-1,1,4,4,0,0,0,0,0,0,0,0,benign
amazon.com/Albany-Texas-Coloring-Book-Coolest/dp/1931721351,amazon.com,80,False,10,3,0,34,59,0,0,41,-1,1,10,4,0,0,0,0,0,0,0,0,benign
http://www.sportraad-maasmechelen.be/index.php?option=com_phocagallery&view=category&id=1:activiteiten&Itemid=7,www.sportraad-maasmechelen.be,80,False,29,1,1,9,111,1,1,91,2,3,2,1,4,0,0,1,0,0,0,0,defacement
youtube.com/watch?v=CIeAtcaarHo,youtube.com,80,False,11,1,0,5,31,0,0,27,-1,1,0,0,1,0,0,1,0,0,0,0,benign
people.famouswhy.com/dave_simmons/,people.famouswhy.com,80,False,20,2,0,12,34,0,0,29,-1,2,0,0,0,0,0,0,0,0,0,0,benign
amazon.com/Rob-Neyers-Book-Baseball-Lineups/dp/0743241746,amazon.com,80,False,10,3,0,32,57,0,0,39,-1,1,10,4,0,0,0,0,0,0,0,0,benign
linkedin.com/in/stanleymiller1,linkedin.com,80,False,12,2,0,2,30,0,0,26,-1,1,1,0,0,0,0,0,0,0,0,0,benign
lcsc.edu/business/,lcsc.edu,80,False,8,2,0,8,18,0,0,15,-1,1,0,0,0,0,0,0,0,0,0,0,benign
anglers-adventures.com/,anglers-adventures.com,80,False,22,1,0,0,23,0,0,20,-1,1,0,1,0,0,0,0,0,0,0,0,benign
http://diply.com/diply-news/suicide-bomb-attacks-in-yemen-mosques-kills-dozens-hundreds-injured/106124,diply.com,80,False,9,3,0,10,102,1,1,79,3,1,6,10,0,0,0,0,0,0,0,0,benign
home.insightbb.com/~daveschmidt/hockey/sreportcollegeecacnorthe06.htm,home.insightbb.com,80,False,18,3,0,12,69,0,0,60,-1,3,2,0,0,0,0,0,0,0,0,0,benign
http://hollywoodlife.com/2015/05/06/zendaya-crop-top-skirt-instagram-picture-material-girl-outfit/,hollywoodlife.com,80,False,17,5,0,4,98,1,1,73,3,1,8,8,0,0,0,0,0,0,0,0,benign
us-city-home.com/missouri/belton/whats_around/military_installation/Marine_Corps_Reserve_Support_Command_Kansas_City-7267556.html,us-city-home.com,80,False,16,5,0,8,129,0,0,104,-1,2,7,3,0,0,0,0,0,0,0,0,benign
greenecountyiowa.com/,greenecountyiowa.com,80,False,20,1,0,0,21,0,0,19,-1,1,0,0,0,0,0,0,0,0,0,0,benign
everywritersresource.com/pinsky.html,everywritersresource.com,80,False,24,1,0,11,36,0,0,33,-1,2,0,0,0,0,0,0,0,0,0,0,benign
en.wikipedia.org/wiki/Joe_Bowman,en.wikipedia.org,80,False,16,2,0,4,32,0,0,27,-1,2,0,0,0,0,0,0,0,0,0,0,benign
linkedin.com/pub/dir/Jerry/Tremblay,linkedin.com,80,False,12,4,0,3,35,0,0,30,-1,1,0,0,0,0,0,0,0,0,0,0,benign
movies.nytimes.com/person/6588/Pamela-Blake/filmography,movies.nytimes.com,80,False,18,4,0,6,55,0,0,44,-1,2,4,1,0,0,0,0,0,0,0,0,benign
en.wikipedia.org/wiki/Category:Shawinigan_Cataractes_alumni,en.wikipedia.org,80,False,16,2,0,4,59,0,0,52,-1,2,0,0,0,0,0,0,0,0,0,0,benign
eastmans.com/,eastmans.com,80,False,12,1,0,0,13,0,0,11,-1,1,0,0,0,0,0,0,0,0,0,0,benign
dombisson.ca,dombisson.ca,80,False,12,0,0,0,12,0,0,11,-1,1,0,0,0,0,0,0,0,0,0,0,phishing
http://kaempre.com/index.php?option=com_mailto&tmpl=component&link=aHR0cDovL2thZW1wcmUuY29tL2luZGV4LnBocD9vcHRpb249Y29tX2NvbnRlbnQmdmlldz1hcnRpY2xlJmlkPTU0OjI0MDIyMDEwLWJhc2xlci1mb3JzY2hlci1zY2hsYWdlbi1hZW5kZXJ1bmctZGVyLWJlaGFuZGx1bmdzcmljaHRsaW5pZW4tdm9y,kaempre.com,80,False,11,1,0,9,255,1,1,211,3,2,31,0,3,0,0,1,0,0,0,0,defacement
thefreelibrary.com/Fort+Wayne.-a0158734399,thefreelibrary.com,80,False,18,1,0,23,42,0,0,27,-1,2,10,1,0,0,1,0,0,0,0,0,benign
kcathomedads.blogspot.com/2009/10/activity-ghost-tours-john-wornall-house.html,kcathomedads.blogspot.com,80,False,25,3,0,4,78,0,0,61,-1,3,6,5,0,0,0,0,0,1,0,0,benign
drs.wa.gov/,drs.wa.gov,80,False,10,1,0,0,11,0,0,8,-1,2,0,0,0,0,0,0,0,0,0,0,benign
http://www.radioniepokalanow.pl/x.txt,www.radioniepokalanow.pl,80,False,24,1,1,5,37,1,1,30,2,3,0,0,0,0,0,0,0,0,0,0,defacement
electronichouse.com/article/iriver_cuts_holiday_prices/C52,electronichouse.com,80,False,19,3,0,7,58,0,0,49,-1,1,2,0,0,0,0,0,0,0,0,0,benign
http://kerryshacklett.com/index.php?option=com_jevents&task=day.listevents&year=2013&month=01&day=01&Itemid=56,kerryshacklett.com,80,False,18,1,0,9,110,1,1,80,3,3,10,0,6,0,0,1,0,1,0,0,defacement
transportmedia.co.uk/,transportmedia.co.uk,80,False,20,1,0,0,21,0,0,18,-1,2,0,0,0,0,0,0,0,0,0,0,benign
http://www.thetunes.nl/tour/venueevents/26-mezz,www.thetunes.nl,80,False,15,3,1,4,47,1,1,36,2,2,2,1,0,0,0,0,0,0,0,0,defacement
census-info.us/show/HYMER/,census-info.us,80,False,14,3,0,4,26,0,0,21,-1,1,0,1,0,0,0,0,0,0,0,0,benign
amazon.com/Offside-American-Exceptionalism-Andrei-Markovits/dp/069107447X,amazon.com,80,False,10,3,0,48,73,0,0,56,-1,1,9,4,0,0,0,0,0,0,0,0,benign
daliawood.com/,daliawood.com,80,False,13,1,0,0,14,0,0,12,-1,1,0,0,0,0,0,0,0,0,0,0,benign
tvrage.com/person/id-354494/Garrett+Backstrom,tvrage.com,80,False,10,3,0,6,45,0,0,33,-1,1,6,1,0,0,0,0,0,0,0,0,benign
youtube.com/watch?v=Jiz2PENJAvk,youtube.com,80,False,11,1,0,5,31,0,0,26,-1,1,1,0,1,0,0,1,0,0,0,0,benign
http://www.klavierhaus-alber.de/index.php?option=com_content&view=article&id=65&Itemid=73,www.klavierhaus-alber.de,80,False,24,1,1,9,89,1,1,68,2,3,4,1,4,0,0,1,0,0,0,0,defacement
